;GND-ID;Name_identifiziert;occupation_GND;birth_GND;gender;death_GND;country_GND;country_norm
1643;1278895140;Hedva, Johanna;"Musiker; Künstler; Schriftsteller";1984;Weiblich;;USA;
1644;11941144X;Schwarzenberg, Friedrich von;"General; Schriftsteller; Soldat";1800-09-30;Männlich;1870-03-06;Österreich;Ö
1645;118522272;Cortázar, Julio;"Schriftsteller; Übersetzer";1914;Männlich;1984;"Argentinien; Frankreich";
1646;122343247;Kaminer, Wladimir;"Sprecher; Schriftsteller; Dramaturg; Journalist";1967-07-19;Männlich;;"Russland; Deutschland";D
1647;118996282;Zahn, Ernst;Schriftsteller;1867-01-24;Männlich;1952-02-12;"Deutschland; Europa";D,S
1648;130170046;Zurita, Raúl;"Schriftsteller; Lyriker";1951-10-01;Männlich;;Chile;
1649;118516477;Buber, Martin;"Religionsphilosoph; Philosoph; Schriftsteller; Pädagoge; Theologe; Übersetzer; Librettist; Hochschullehrer";1878-02-08;Männlich;1965-06-13;"Österreich; Juden; Deutschland; Israel";D,Ö
1650;118517880;Busch, Wilhelm;"Lyriker; Schriftsteller; Karikaturist; Künstler";1832-04-15;Männlich;1908-01-09;Deutschland;D
1651;118722158;Keyserling, Hermann;"Schriftsteller; Philosoph";1880-07-20;Männlich;1946-04-26;"Deutschland; Lettland; Österreich";D,Ö
1652;120132338;Gelfert, Hans-Dieter;"Schriftsteller; Anglist; Übersetzer";1937;Männlich;;Deutschland;D
1653;116384395;Braakenburg, Johannes J.;"Herausgeber; Lehrer; Schriftsteller";1923;Männlich;1988;Deutschland;D
1654;118606816;Scheerbart, Paul;Schriftsteller;1863-01-08;Männlich;1915-10-15;Deutschland;D
1655;118640380;Le Fanu, Joseph Sheridan;"Librettist; Schriftsteller";1814-08-28;Männlich;1873-02-10;"Großbritannien; Irland";
1656;119061112;Manganelli, Giorgio;"Schriftsteller; Literaturwissenschaftler";1922;Männlich;1990;Italien;
1657;118638580;Cvetaeva, Marina;"Schriftsteller; Lyriker";1892-10-08;Weiblich;1941-08-31;"Sowjetunion; Russland";
1658;118571370;Leisewitz, Johann Anton;"Schriftsteller; Dramatiker";1752-05-09;Männlich;1806-09-10;Deutschland;D
1659;119203413;Leiber, Fritz;"Schriftsteller; Schauspieler";1910-12-25;Männlich;1992-09-05;USA;
1660;1013915976;Hückstädt, Hauke;"Schriftsteller; Übersetzer; Lyriker; Literaturkritiker; Herausgeber";1969-08-20;Männlich;;Deutschland;D
1661;118519948;Césaire, Aimé;"Schriftsteller; Politiker";1913-06-26;Männlich;2008-04-17;"Martinique; Frankreich";
1662;118548034;Heine, Thomas Theodor;"Zeichner; Maler; Karikaturist; Schriftsteller; Buchgestalter";1867-02-28;Männlich;1948-01-26;"Deutschland; Norwegen; Schweden; Tschechische Republik";D
1663;114773378;Schalko, David;"Produzent; Schriftsteller; Regisseur; Drehbuchautor";1973-01-17;Männlich;;"Deutschland; Österreich";D,Ö
1664;118838776;Turrini, Peter;"Drehbuchautor; Librettist; Schriftsteller; Schauspieler";1944-09-26;Männlich;;Österreich;Ö
1665;132238136;Irwin, Robert;"Schriftsteller; Historiker";1946-08-23;Männlich;;Großbritannien;
1666;107875361X;Sips, Maaike;"Schriftsteller; Journalist";1971;Weiblich;;Niederlande;
1667;115701362;Röggla, Kathrin;"Schriftsteller; Dramatiker";1971-06-14;Weiblich;;Österreich;Ö
1668;11873377X;Mickiewicz, Adam;"Bibliothekar; Schriftsteller; Librettist";1798-12-24;Männlich;1855-11-26;"Litauen; Polen";
1669;128447281;Roth, Gerhard;"Schriftsteller; Schauspieler";1948;Männlich;;Deutschland;D
1670;119392003;Sacher-Masoch, Wanda von;Schriftsteller;1845-03-14;Weiblich;1916;"Österreich; Deutschland";D,Ö
1671;119496690;Wallenrodt, Johanna Isabella Eleonore von;Schriftsteller;1740-02-28;Unbekannt;1819-10-11;Deutschland;D
1672;136224784;Khider, Abbas;Schriftsteller;1973;Männlich;;"Deutschland; Irak";D
1673;118626620;Verne, Jules;Schriftsteller;1828-02-08;Männlich;1905-03-24;Frankreich;
1674;121397793;Gowdy, Barbara;Schriftsteller;1950-06-25;Weiblich;;Kanada;
1675;118556789;Jakobs, Karl-Heinz;"Schriftsteller; Drehbuchautor; Sprecher";1929-04-20;Männlich;2015-11-04;Deutschland;D
1676;118745565;Robinson, Henry Crabb;"Schriftsteller; Journalist";1775-03-13;Männlich;1867-02-05;Großbritannien;
1677;119317745;Kautsky, Minna;"Schauspieler; Schriftsteller";1837;Weiblich;1912;Österreich;Ö
1678;118701142;Hallmann, Johann Christian;"Dramatiker; Schriftsteller; Jurist";1640;Männlich;1704;Deutschland;D
1679;118943308;Blecher, M.;Schriftsteller;1909;Männlich;1938;"Rumänien; Juden";
1680;118861468;Richler, Mordecai;"Schriftsteller; Kolumnist";1931-01-27;Männlich;2001-07-03;Kanada;
1681;117267570;Uhde, Sofie von;Schriftsteller;1886;Weiblich;1956;Deutschland;D
1682;11856157X;Kerr, Alfred;"Journalist; Musikkritiker; Theaterkritiker; Librettist; Lyriker; Schriftsteller";1867-12-25;Männlich;1948-10-12;"Deutschland; Großbritannien; Polen";D
1683;1142181979;Atfah, Lina;"Lyriker; Schriftsteller";1989;Weiblich;;"Deutschland; Syrien";D
1684;118652265;Bamberger, Richard;"Gymnasiallehrer; Schriftsteller";1911-02-22;Männlich;2007-11-12;Österreich;Ö
1685;128804823;Braslavsky, Emma;"Übersetzer; Schriftsteller";1971;Weiblich;;Deutschland;D
1686;118545043;Halbe, Max;"Drehbuchautor; Regisseur; Dramatiker; Schriftsteller; Erzähler";1865-10-04;Männlich;1944-11-30;"Deutschland; Polen";D
1687;122813804;Utlu, Deniz;Schriftsteller;1983;Männlich;;Deutschland;D
1688;118591061;Paasche, Hans;"Offizier; Schriftsteller";1881-04-03;Männlich;1920-05-21;Deutschland;D
1689;121579018;Ledig, Gert;"Ingenieur; Schriftsteller";1921-11-04;Männlich;1999-06-01;"Österreich; Deutschland";D,Ö
1690;116315865;Apel, Johann August;"Jurist; Librettist; Bibliothekar; Schriftsteller";1771-09-17;Männlich;1816-08-09;Deutschland;D
1691;118617257;Stein, Gertrude;Schriftsteller;1874-02-03;Weiblich;1946-07-27;"Frankreich; USA";
1692;118574647;Lu, Xun;Schriftsteller;1881-09-25;Männlich;1936-10-19;China;
1693;118758012;Svevo, Italo;"Dramatiker; Essayist; Bankangestellter; Erzähler; Schriftsteller";1861-12-19;Männlich;1928-09-13;Italien;
1694;118586564;Naubert, Benedikte;Schriftsteller;1752-09-13;Weiblich;1819-01-12;Deutschland;D
1695;118695681;Göchhausen, Louise Ernestine Christiane Juliane von;"Hofdame; Schriftsteller";1752-02-13;Weiblich;1807-09-07;Deutschland;D
1696;124935672;Glaser, Peter;"Schriftsteller; Journalist; Essayist";1957-06-30;Männlich;;"Deutschland; Österreich";D,Ö
1697;12104582X;Steinmetz, Horst;"Literaturwissenschaftler; Philologe; Schriftsteller";1934-02-13;Männlich;2019-09-20;Deutschland;D
1698;117231770;Wehner, Josef Magnus;"Schriftsteller; Journalist; Schauspieler; Theaterkritiker";1891-11-14;Männlich;1973;Deutschland;D
1699;118677101;Coudenhove-Kalergi, Richard Nicolaus von;"Schriftsteller; Politiker; Philosoph";1894-11-16;Männlich;1972-07-27;"USA; Japan; Österreich; Europa";Ö,S
1700;118880829;Fries, Fritz Rudolf;"Übersetzer; Dolmetscher; Schriftsteller; Drehbuchautor; Schauspieler";1935-05-19;Männlich;2014-12-17;Deutschland;D
1701;118891413;Berger, John;"Essayist; Kunstkritiker; Lyriker; Drehbuchautor; Künstler; Maler; Schriftsteller";1926-11-05;Männlich;2017-01-02;"Großbritannien; Frankreich";
1702;115577297;Glattauer, Daniel;"Schriftsteller; Journalist";1960-05-19;Männlich;;Österreich;Ö
1703;132309327;Littell, Jonathan;"Übersetzer; Regisseur; Schriftsteller";1967;Männlich;;"Frankreich; USA";
1704;118808567;Zorrilla, José;Schriftsteller;1817-02-21;Männlich;1893-01-23;Spanien;
1705;1144368391;Franck, G.;Schriftsteller;;Männlich;;Deutschland;D
1706;118953877;Rühle-Gerstel, Alice;"Psycholog; Feminist; Schriftsteller";1894-03-24;Weiblich;1943-06-24;"Deutschland; Mexiko";D
1707;118596438;Preußler, Otfried;"Schriftsteller; Kinderbuchautor";1923-10-20;Männlich;2013-02-18;Deutschland;D
1708;120618214;Sulzer, Alain Claude;"Journalist; Bibliothekar; Schriftsteller";1953-02-17;Männlich;;"Frankreich; Europa";S
1709;119145162;Spitzer, Daniel;Schriftsteller;1835;Männlich;1893;Österreich;Ö
1710;118710524;Hensel, Luise;Schriftsteller;1798-03-30;Weiblich;1876-12-18;Deutschland;D
1711;11813485X;Ganzfried, Daniel;"Schriftsteller; Drehbuchautor";1958;Männlich;;"Europa; Juden; Israel";S
1712;118706187;Hofmann von Hofmannswaldau, Christian;"Schriftsteller; Librettist";1617-12-25;Männlich;1679-04-18;Deutschland;D
1713;118637452;Zweig, Arnold;"Germanist; Philosoph; Psychologe; Dramatiker; Schriftsteller";1887-11-10;Männlich;1968-11-26;"Deutschland; Israel; Polen";D
1714;129428906;Danz, Daniela;"Schriftsteller; Kunsthistoriker";1976;Weiblich;;Deutschland;D
1715;118583573;Montaigne, Michel Eyquem de;"Philosoph; Schriftsteller; Moralist";1533-02-28;Männlich;1592-09-13;Frankreich;
1716;118602667;Rosegger, Peter;Schriftsteller;1843-07-31;Männlich;1918-06-26;Österreich;Ö
1717;120453487;Grond, Walter;Schriftsteller;1957;Männlich;;Österreich;Ö
1718;12172266X;Bartsch, Kurt;"Schriftsteller; Lyriker; Drehbuchautor";1937-07-10;Männlich;2010-01-17;Deutschland;D
1719;116122846;Petersen, Johann Wilhelm;"Schriftsteller; Bibliothekar; Historiker; Lehrer";1758;Männlich;1815;Deutschland;D
1720;118554174;Huch, Friedrich;Schriftsteller;1873-06-19;Männlich;1913-05-12;Deutschland;D
1721;119279487;Schneider, Robert;"Schriftsteller; Musiker";1961-06-16;Männlich;;Österreich;Ö
1722;11936803X;Haushofer, Max;"Schriftsteller; Statistiker; Hochschullehrer; Politiker; Volkswirt";1840-04-23;Männlich;1907-04-10;Deutschland;D
1723;115641068;Kleeberg, Michael;"Übersetzer; Schriftsteller";1959-08-24;Männlich;;Deutschland;D
1724;120448041;Hermann, Judith;Schriftsteller;1970-05-15;Weiblich;;Deutschland;D
1725;119006367;Mitscherlich, Margarete;"Ärzt; Schriftsteller; Psychoanalytiker";1917-07-17;Weiblich;2012-06-12;"Deutschland; Dänemark";D
1726;128947292;Teipel, Jürgen;"Filmproduzent; Drehbuchautor; Schriftsteller; Regisseur; Journalist";1961;Männlich;;Deutschland;D
1727;120739755;Latzko, Andreas;"Publizist; Pazifist; Schriftsteller";1876;Männlich;1943;"Deutschland; Ungarn; Österreich; Niederlande";D,Ö
1728;120863855;Mankell, Henning;"Schriftsteller; Theaterregisseur";1948-02-03;Männlich;2015-10-05;"Moçambique; Schweden";
1729;1035259273;Frisch, Aaron;"Schriftsteller; Bilderbuchautor";1975-07-22;Männlich;2013-01-07;USA;
1730;118993720;Grab, Hermann;"Jurist; Pianist; Musiklehrer; Schriftsteller";1903-05-06;Männlich;1949-08-02;"Tschechische Republik; USA; Österreich";Ö
1731;118715461;Kramer, Theodor;"Schriftsteller; Buchhändler; Lyriker; Librettist";1897-01-01;Männlich;1958-04-03;"Großbritannien; Österreich; Deutschland";D,Ö
1732;115806407;Wiggins, Marianne;Schriftsteller;1947;Weiblich;;USA;
1733;11574326X;Arnold, Heinz Ludwig;"Herausgeber; Schriftsteller; Literaturkritiker; Literaturwissenschaftler; Regisseur; Publizist";1940-03-29;Männlich;2011-11-01;Deutschland;D
1734;103127362X;Lüscher, Jonas;"Schriftsteller; Philosoph; Lehrer";1976;Männlich;;"Europa; Deutschland";D,S
1735;124460291;Röhnert, Jan;"Hochschullehrer; Lyriker; Schriftsteller; Literaturwissenschaftler; Fremdsprachenassistent; Übersetzer; Literaturkritiker";1976;Männlich;;"Bulgarien; Deutschland; Frankreich; Italien";D
1736;131823280;Klemm, Gertraud;Schriftsteller;1971;Weiblich;;Österreich;Ö
1737;120360721;Lewitscharoff, Sibylle;"Schriftsteller; Dramatiker; Religionswissenschaft";1954-04-16;Weiblich;2023-05-13;Deutschland;D
1738;11874559X;Rochow, Friedrich Eberhard von;"Schriftsteller; Pädagoge; Domkapitular";1734-10-11;Männlich;1805-05-16;Deutschland;D
1739;120587947;Karlin, Alma M.;"Reiseschriftsteller; Schriftsteller; Journalist";1889-10-12;Weiblich;1950-01-14;"Slowenien; Österreich";Ö
1740;118550241;Herzl, Theodor;"Schriftsteller; Dramatiker; Politiker; Journalist";1860-05-02;Männlich;1904-07-03;"Österreich; Ungarn; Juden";Ö
1741;118590669;Otfrid, von Weißenburg;"Geistlicher; Schriftsteller";790;Männlich;870;Deutschland;D
1742;118553569;Horatius Flaccus, Quintus;"Schriftsteller; Philosoph";-65;Männlich;-8;Römisches Reich;
1743;118878484;Böhlau, Helene;Schriftsteller;1859-11-22;Weiblich;1940-03-26;Deutschland;D
1744;118615688;Sophocles;"Dramatiker; Schriftsteller";;Männlich;;Griechenland (Altertum);
1745;1081941189;Rahel;Schriftsteller;1771;Weiblich;1833;Deutschland;D
1746;118627813;Voltaire;"Historiker; Schriftsteller; Philosoph";1694-11-21;Männlich;1778-05-30;"Großbritannien; Deutschland; Frankreich";D
1747;118500856;Aeschylus;"Schriftsteller; Dramatiker";-525;Männlich;-456;Griechenland (Altertum);
1748;118503987;Aristophanes;Schriftsteller;-445;Männlich;-385;Griechenland (Altertum);
1749;1163421057;Wil;"Comiczeichner; Schriftsteller";;Unbekannt;;Kolumbien;
1750;118518399;Calderón de la Barca, Pedro;"Librettist; Schriftsteller; Geistlicher; Dramatiker";1600-01-17;Männlich;1681-05-25;Spanien;
1751;118551647;Hitchcock, Alfred;"Drehbuchautor; Schriftsteller; Filmregisseur; Regisseur";1899-08-13;Männlich;1980-04-29;"USA; Großbritannien";
1752;118542672;Grosz, George;"Karikaturist; Künstler; Pazifist; Kameramann; Maskenbildner; Zeichner; Schriftsteller; Illustrator; Grafiker; Maler";1893-07-26;Männlich;1959-07-06;"Deutschland; USA";D
1753;118562681;Klabund;"Lyriker; Schriftsteller; Übersetzer";1890-11-04;Männlich;1928-08-14;Deutschland;D
1754;118521756;Condillac, Etienne Bonnot de;"Philosoph; Schriftsteller; Abt; Volkswirt";1714-09-30;Männlich;1780-08-02;"Italien; Frankreich; Europa";S
1755;118735365;Musäus, Johann Karl August;"Literaturkritiker; Pädagoge; Schriftsteller";1735-03-29;Männlich;1787-10-28;Deutschland;D
1756;11856370X;Knigge, Adolph, Freiherr;"Dramatiker; Satiriker; Schriftsteller; Komponist; Übersetzer";1752-10-16;Männlich;1796-05-06;Deutschland;D
1757;118594427;Pindarus;Schriftsteller;;Unbekannt;;Griechenland (Altertum);
1758;118746235;Cioran, Emile M.;"Schriftsteller; Philosoph";1911;Männlich;1995;"Rumänien; Frankreich";
1759;118575236;Lucretius Carus, Titus;"Schriftsteller; Philosoph";-94;Männlich;-55;Römisches Reich;
1760;11858331X;Molière;"Schriftsteller; Lyriker; Schauspieler; Theaterintendant; Dramatiker";1622-01-15;Männlich;1673-02-17;Frankreich;
1761;118587013;Nerval, Gérard de;"Librettist; Übersetzer; Schriftsteller";1808-05-22;Männlich;1855-01-26;Frankreich;
1762;118729101;Loriot;"Karikaturist; Schauspieler; Librettist; Schriftsteller; Regisseur; Drehbuchautor";1923-11-12;Männlich;2011-08-22;Deutschland;D
1763;118649035;Anacreon;"Lyriker; Schriftsteller";-580;Unbekannt;-495;Griechenland (Altertum);
1764;118617648;Stendhal;Schriftsteller;1783-01-23;Männlich;1842-03-23;"Italien; Frankreich";
1765;118590995;Ovidius Naso, Publius;Schriftsteller;-43;Männlich;17;Römisches Reich;
1766;118586114;Nabokov, Vladimir Vladimirovič;Schriftsteller;1899-04-22;Männlich;1977-07-02;"Sowjetunion; USA";
1767;118640852;Mandelʹštam, Osip;"Schriftsteller; Lyriker; Librettist";1891-01-03;Männlich;1938-12-27;"Russland; Sowjetunion";
1768;121808092;Grainville, Patrick;Schriftsteller;1947;Männlich;;Frankreich;
1769;118556940;Janosch;"Illustrator; Künstler; Kinderbuchautor; Schriftsteller; Librettist";1931-03-11;Männlich;;"Deutschland; Polen; Spanien";D
1770;118556126;Iuvenalis, Decimus Iunius;"Schriftsteller; Satiriker";;Männlich;;Italien;
1771;118576771;Mallarmé, Stéphane;"Schriftsteller; Lyriker; Englischlehrer; Gymnasiallehrer; Librettist";1842-03-18;Männlich;1898-09-09;Frankreich;
1772;129509671;Köpp, Claus Friedrich;"Literaturwissenschaftler; Lehrer; Lektor <Verlag>; Krankenpfleger; Journalist; Lyriker";1929-03-05;Männlich;2010;"Polen; Deutschland";D
1773;1171532075;Jacobs, Jürgen;"Holzbildhauer; Lyriker";1951;Männlich;2017;Deutschland;D
1774;120416972;Schulz, Tom;"Übersetzer; Lyriker; Herausgeber; Autor";1970;Männlich;;Deutschland;D
1775;11864422X;Alanus, ab Insulis;"Mönch; Lyriker; Philosoph; Theologe";1120;Unbekannt;1202;Frankreich;
1776;118504398;Arp, Hans;"Maler; Künstler; Bildhauer; Librettist; Lyriker; Grafiker";1887-09-16;Männlich;1966-06-07;"USA; Frankreich; Deutschland; Europa";D,S
1777;117414662;Witkop, Philipp;"Germanist; Hochschullehrer; Literarhistoriker; Herausgeber; Lyriker; Philosoph";1880-04-17;Männlich;1942-12-18;Deutschland;D
1778;100689590;Voß, Heinrich;"Lyriker; Gräzist; Übersetzer; Philologe; Hochschullehrer";1779-10-29;Männlich;1822-10-20;Deutschland;D
1779;118860771;Wat, Aleksander;"Lyriker; Übersetzer";1900-05-01;Männlich;1967-07-29;Polen;
1780;118829211;Ausländer, Rose;"Librettist; Autor; Lyriker";1901-05-11;Weiblich;1988-01-03;"Österreich; Rumänien; Deutschland";D,Ö
1781;13237854X;Doms, Misia Sophia;"Lyriker; Historiker; Dozent; Autor; Philologe";1980;Weiblich;;Deutschland;D
1782;118525255;Dickinson, Emily;"Lyriker; Librettist";1830-12-10;Weiblich;1886-05-15;USA;
1783;11863030X;Weinrich, Harald;"Linguist; Romanist; Philologe; Lyriker";1927-09-24;Männlich;2022-02-26;"Deutschland; Frankreich";D
1784;118535196;Freiligrath, Ferdinand;"Journalist; Lyriker; Revolutionär; Übersetzer";1810-06-17;Männlich;1876-03-18;"Deutschland; Großbritannien; Belgien; Europa";D,S
1785;123682290;Laschen, Gregor;"Essayist; Dozent; Lyriker; Literaturwissenschaftler";1941-05-08;Männlich;2018-06-02;"Deutschland; Niederlande";D
1786;118918990;Akutagawa, Ryūnosuke;"Romancier; Essayist; Lyriker";1892;Männlich;1927;Japan;
1787;1014454778;Traxler, Mathias;Lyriker;1973;Männlich;;"Deutschland; Europa";D,S
1788;120309297;Detering, Heinrich;"Literaturwissenschaftler; Lyriker; Übersetzer";1959;Männlich;;"Deutschland; Dänemark";D
1789;123620694;Corino, Karl;"Redakteur; Literaturwissenschaftler; Lyriker; Literaturkritiker";1942-11-12;Männlich;;Deutschland;D
1790;1048024555;Schuster, Marc-Oliver;"Lyriker; Autor";1974;Männlich;;Deutschland;D
1791;132454122;Böttiger, Helmut;"Lyriker; Autor; Literaturkritiker; Essayist";1956;Männlich;;Deutschland;D
1792;118510789;Biermann, Wolf;"Komponist; Musiker; Librettist; Schauspieler; Lyriker; Sänger";1936-11-15;Männlich;;Deutschland;D
1793;120066866;Ziebritzki, Henning;Lyriker;1961;Männlich;;Deutschland;D
1794;119143666;Lorde, Audre;"Lyriker; Feminist; Bibliothekar";1934-02-18;Weiblich;1992-11-17;USA;
1795;118709216;Haushofer, Albrecht;"Widerstandskämpfer; Lyriker; Dramatiker; Geograf";1903-01-07;Männlich;1945-04-23;Deutschland;D
1796;129805440;Madeja, Georg;"Lyriker; Regisseur; Filmregisseur";1943;Männlich;2017;Österreich;Ö
1797;129233668;Lichtenstein, Swantje;"Germanist; Lyriker";;Weiblich;;Deutschland;D
1798;11862251X;Tibullus, Albius;Lyriker;-50;Männlich;-19;Römisches Reich;
1799;129336459;Schimmelpfennig, Roland;"Regisseur; Dramaturg; Journalist; Schauspieler; Dramatiker; Librettist";1967;Männlich;;Deutschland;D
1800;118541102;Grabbe, Christian Dietrich;"Jurist; Dramatiker; Dramaturg; Beamter";1801-12-11;Männlich;1836-09-12;Deutschland;D
1801;142049891;Nußbaumeder, Christoph;"Dramatiker; Autor";1978;Männlich;;Deutschland;D
1802;11870656X;Hollonius, Ludwig;"Dramatiker; Theologe";1570;Männlich;1621;Deutschland;D
1803;118869647;Ayrenhoff, Cornelius von;"Dramatiker; Offizier";1733-05-28;Unbekannt;1819-08-15;Österreich;Ö
1804;124634583;Hader, Josef;"Dramatiker; Schauspieler; Kabarettist; Drehbuchautor";1962-02-14;Männlich;;Österreich;Ö
1805;1196827923;Knoll, Ursula;"Lektorin <Verlag>; Dramatiker";1981;Weiblich;;Österreich;Ö
1806;1049335821;Clavadetscher, Martina;"Dramatiker; Drehbuchautor";1979;Weiblich;;Europa;S
1807;122381556;Hübner, Lutz;"Drehbuchautor; Schauspieler; Dramatiker; Regisseur";1964-01-16;Männlich;;Deutschland;D
1808;118512145;Boal, Augusto;"Regisseur; Dramatiker";1931-03-16;Männlich;2009-05-02;Brasilien;
1809;138089981;Löhle, Philipp;"Regisseur; Theaterregisseur; Kinderbuchautor; Dramatiker; Drehbuchautor";1978-08-27;Männlich;;Deutschland;D
1810;118780247;Locher, Jakob;"Dramatiker; Übersetzer; Philologe; Humanist";1471;Männlich;1528-12-04;Deutschland;D
1811;14009931X;Rau, Milo;"Regisseur; Dramatiker; Journalist; Essayist; Wissenschaftler";1977-01-25;Männlich;;"Deutschland; Europa; Frankreich";D,S
1812;1128925060;Vinnai, András;"Schauspieler; Dramatiker; Drehbuchautor";1977;Männlich;;Ungarn;
