;ID;title;semester;semester_start;inhalt_count;university;country;NER_GNDs
1361;stuttgart0075;Einführung in das Verlagswesen;wise17-18;2017-09;1;stuttgart;Deutschland;
1362;stuttgart0076;Die Affekte und ihre Darstellung in der Literatur des 17. Jahrhunderts;wise17-18;2017-09;1;stuttgart;Deutschland;['122143868', '118533908', '118574078', '118541978']
1363;stuttgart0077;Schreibprozess 1900-2000: Th. Mann, R. Musil, A. Schmidt, W. Koeppen;wise17-18;2017-09;0;stuttgart;Deutschland;
1364;stuttgart0078;Berufspraxis Workshop;wise17-18;2017-09;0;stuttgart;Deutschland;
1365;stuttgart0079;"Heinrich Heines ""Reisebilder""";wise17-18;2017-09;1;stuttgart;Deutschland;['118548018', '139224386', '118540238', '118540238', '139224386', '115535365', '139224386', '115535365']
1366;stuttgart0080;Aufbruch in die Moderne;wise17-18;2017-09;1;stuttgart;Deutschland;['128176741', '115366490', '118559737', '118524186', '126800707']
1367;stuttgart0081;Einführung in die NDL;wise17-18;2017-09;1;stuttgart;Deutschland;
1368;stuttgart0082;Wie plant man ein wissenschaftliches Projekt;wise17-18;2017-09;1;stuttgart;Deutschland;
1369;stuttgart0083;"Autorenbibliotheken als ""Quelle""";wise17-18;2017-09;1;stuttgart;Deutschland;['118500708']
1370;stuttgart0084;Examenskolloquium;wise17-18;2017-09;1;stuttgart;Deutschland;
1371;stuttgart0085;Die Erfindung von Paris in der Literatur - Zur Konzeption, Materialsichtung und Vorbereitung einer Ausstellung;wise17-18;2017-09;1;stuttgart;Deutschland;['117258091', '117258091']
1372;stuttgart0086;"Das ""Was""";wise17-18;2017-09;1;stuttgart;Deutschland;['118559230', '136739989', '136748015']
1373;stuttgart0087;Einführung ins Studium der Germanistik;wise17-18;2017-09;1;stuttgart;Deutschland;
1374;stuttgart0088;Rückwendungen zu Georg Büchner: Die Büchnerpreis-Reden;wise17-18;2017-09;1;stuttgart;Deutschland;['11891118X', '119000016', '119076993', '11858877X', '119501651', '118509861', '118508091', '122751493']
1375;stuttgart0089;Muttersprachliche Texte aus der Perspektive nicht muttersprachlicher Lerner;wise17-18;2017-09;1;stuttgart;Deutschland;
1376;stuttgart0090;Informationsveranstaltung zum Prüfungsablauf;wise17-18;2017-09;0;stuttgart;Deutschland;
1377;stuttgart0091;Lunch Lectures;wise17-18;2017-09;1;stuttgart;Deutschland;
1378;stuttgart0092;Im Dialog mit Geflüchteten - Gesellschaftspolitische Themen;wise17-18;2017-09;1;stuttgart;Deutschland;
1379;stuttgart0093;Hofmannsthal als Erzähler;wise17-18;2017-09;1;stuttgart;Deutschland;['118552759', '118840819', '118552759', '122565436', '122565436']
1380;stuttgart0094;Andreas Gryphius;wise17-18;2017-09;1;stuttgart;Deutschland;['118720856', '122143868', '118613723']
1381;stuttgart0095;Interkulturelle Literaturvermittlung, Reader für Ouagadougou (Literatur im DaF-Unterricht);wise17-18;2017-09;1;stuttgart;Deutschland;['142839485']
1382;stuttgart0096;Theodor Fontanes Romane 2;wise17-18;2017-09;1;stuttgart;Deutschland;['123987385', '139145117']
1383;stuttgart0097;Grammatik und Stilistik in literarischen Texten;wise17-18;2017-09;1;stuttgart;Deutschland;
1384;stuttgart0098;Info-Veranstaltung zum MA Literaturwissenschaft: Germanistik;sose18;2018-04;0;stuttgart;Deutschland;
1385;stuttgart0099;Info-Veranstaltung zum M.Ed. Deutsch;sose18;2018-04;0;stuttgart;Deutschland;
1386;stuttgart0100;Literatur und Journalismus in der Weimarer Republik;sose18;2018-04;1;stuttgart;Deutschland;['118603140', '11862136X', '119520621', '118599631', '118813641', '119520621', '11862136X']
1387;stuttgart0101;Bücherverbrennung 1933;sose18;2018-04;1;stuttgart;Deutschland;['118532715', '118756540']
1388;stuttgart0102;Dramaturgie;sose18;2018-04;1;stuttgart;Deutschland;
1389;stuttgart0103;Vom späten Realismus zur Moderne. Literaturgeschichte 1885-1914;sose18;2018-04;1;stuttgart;Deutschland;
1390;stuttgart0104;Anthropologie des Erzählens;sose18;2018-04;1;stuttgart;Deutschland;['13711074X']
1391;stuttgart0105;Geistliche Schriften von Frauen im 17. Jahrhundert;sose18;2018-04;1;stuttgart;Deutschland;['118541978', '122335430', '119129787', '104341602']
1392;stuttgart0106;Interkulturelles Training;sose18;2018-04;1;stuttgart;Deutschland;
1393;stuttgart0107;Examenskolloquium;sose18;2018-04;1;stuttgart;Deutschland;
1394;stuttgart0108;Einführung in die phantastische Literatur;sose18;2018-04;1;stuttgart;Deutschland;['122770064', '108377245']
1395;stuttgart0109;Lunch Lectures;sose18;2018-04;0;stuttgart;Deutschland;
1396;stuttgart0110;Soziale Ausgrenzung in der Literatur;sose18;2018-04;1;stuttgart;Deutschland;['118810758', '17297075X', '1124801774']
1397;stuttgart0111;E.T.A. Hoffmann;sose18;2018-04;1;stuttgart;Deutschland;['132300710', '132300710', '104001666', '117447048', '120173042']
1398;stuttgart0112;Wieland, Schiller, Goethe - drei Autoren der Goethezeit;sose18;2018-04;1;stuttgart;Deutschland;['11877784X', '1127345559', '119120224', '118607626', '118540238']
1399;stuttgart0113;Im Dialog mit Geflüchteten - gesellschaftspolitische Themen;sose18;2018-04;1;stuttgart;Deutschland;
1400;stuttgart0114;Von der Analyse zum geschriebenen Text - Hilfestellungen für die Hausarbeit;sose18;2018-04;1;stuttgart;Deutschland;
1401;stuttgart0115;Bild und Text;sose18;2018-04;1;stuttgart;Deutschland;
1402;stuttgart0116;Kurzprosa im Deutschunterricht;sose18;2018-04;1;stuttgart;Deutschland;
1403;stuttgart0117;Sprachpaten für Geflüchtete;sose18;2018-04;1;stuttgart;Deutschland;['141540990']
1404;stuttgart0118;Lyrik lesen. Modelle einer expansiven Poetik;sose18;2018-04;1;stuttgart;Deutschland;
1405;stuttgart0119;Literaturdidaktische Orientierungen;sose18;2018-04;1;stuttgart;Deutschland;
1406;stuttgart0120;Einführung in das Fach Deutsch als Fremdsprache;sose18;2018-04;1;stuttgart;Deutschland;
1407;stuttgart0121;Fachsprachen in der Germanistik;sose18;2018-04;1;stuttgart;Deutschland;
1408;stuttgart0122;Die literarische Lesung;sose18;2018-04;1;stuttgart;Deutschland;['113441975', '122628098', '12363816X', '122813804', '123263034', '141176725', '117296821', '118538322', '118572954']
1409;stuttgart0123;Spiel im Spiel in Literatur und Film;wise18-19;2018-09;1;stuttgart;Deutschland;
1410;stuttgart0124;Rückwendung zu Georg Büchner: Die Büchnerpreis-Reden;wise18-19;2018-09;1;stuttgart;Deutschland;['12123035X', '11891118X', '119000016', '119076993', '11858877X', '119501651', '118509861', '118508091']
1411;stuttgart0125;Literaturdidaktische Orientierung;wise18-19;2018-09;1;stuttgart;Deutschland;
1412;stuttgart0126;"""Rookie meets Pro"". Erstsemester-Patenschaft in den Geisteswissenschaften";wise18-19;2018-09;1;stuttgart;Deutschland;
1413;stuttgart0127;Literatur und Intermedialität;wise18-19;2018-09;1;stuttgart;Deutschland;
1414;stuttgart0128;Entziffern, Recherchieren, Kombinieren: Arbeiten im Archiv;wise18-19;2018-09;1;stuttgart;Deutschland;
1415;stuttgart0129;Wozu philosophieren? - Eine Übung zur Lektürepraxis;wise18-19;2018-09;1;stuttgart;Deutschland;['118575589']
1416;stuttgart0130;Kempowski: Poetik, Geschichte, Archiv;wise18-19;2018-09;1;stuttgart;Deutschland;['118561359', '118561359', '118561359']
1417;stuttgart0131;Schriftstellerinnen in der Weimarer Republik;wise18-19;2018-09;1;stuttgart;Deutschland;['118722123', '118776592', '11862136X', '118813641', '118564951']
1418;stuttgart0132;Einführung in die NDL;wise18-19;2018-09;1;stuttgart;Deutschland;
1419;stuttgart0133;Dramen des 18. Jahrhunderts;wise18-19;2018-09;1;stuttgart;Deutschland;['118572121', '118607626', '118540238', '118555324', '118565796', '118572121']
1420;stuttgart0134;Examenskolloquium;wise18-19;2018-09;1;stuttgart;Deutschland;
1421;stuttgart0135;Kolloquium für Staatsexamen und Abschlussarbeiten;wise18-19;2018-09;0;stuttgart;Deutschland;
1422;stuttgart0136;Wie plant man ein wissenschaftliches Projekt;wise18-19;2018-09;1;stuttgart;Deutschland;
1423;stuttgart0137;Der Publikationstyp „Gesammelte Werke“ im 18. Jh. am Beispiel Friedrich von Hagedorn. Buchwissenschaftliche und computionale Perspektiven auf die Autorausgabe;wise18-19;2018-09;1;stuttgart;Deutschland;['122590074', '124773605', '131970607', '118700421']
1424;stuttgart0138;Berufspraxis Workshop;wise18-19;2018-09;1;stuttgart;Deutschland;
1425;stuttgart0139;Lyrik im 19. Jahrhundert;wise18-19;2018-09;1;stuttgart;Deutschland;
1426;stuttgart0140;Dramen im Deutschunterricht der Oberstufe;wise18-19;2018-09;1;stuttgart;Deutschland;
1427;stuttgart0141;Kinderliteratur vor 1800;wise18-19;2018-09;1;stuttgart;Deutschland;['1135226342', '1135226342']
1428;stuttgart0142;Einführungsveranstaltungen für Erstsemesterstudierende;wise18-19;2018-09;1;stuttgart;Deutschland;
1429;stuttgart0143;Literatur und ihre Displays;wise18-19;2018-09;1;stuttgart;Deutschland;['118587943', '121195333', '1029721718']
1430;stuttgart0144;Lunch Lectures;wise18-19;2018-09;1;stuttgart;Deutschland;
1431;stuttgart0145;Literatur und Ökologie;wise18-19;2018-09;1;stuttgart;Deutschland;['143459759']
1432;stuttgart0146;E.T.A. Hoffmann;sose19;2019-04;1;stuttgart;Deutschland;['132300710', '132300710', '104001666', '117447048', '120173042']
1433;stuttgart0147;Bürgerliches Trauerspiel;sose19;2019-04;1;stuttgart;Deutschland;['118541013', '135147255']
1434;stuttgart0148;Kabarett in der frühen Moderne (Ästhetik, Künstler, Texte);sose19;2019-04;1;stuttgart;Deutschland;['118526103']
1435;stuttgart0149;Lunch Lectures;sose19;2019-04;0;stuttgart;Deutschland;
1436;stuttgart0150;Einführung in die Kinder- und Jugendliteratur;sose19;2019-04;1;stuttgart;Deutschland;
1437;stuttgart0151;Goethe als Erzähler;sose19;2019-04;1;stuttgart;Deutschland;['118540238', '118540238', '118540238']
1438;stuttgart0152;Literaturdidaktische Orientierungen (PH);sose19;2019-04;1;stuttgart;Deutschland;
1439;stuttgart0153;Bündnis und Begehren;sose19;2019-04;1;stuttgart;Deutschland;['118709836', '118548018', '118505602', '118506862', '11853453X', '128446560', '118575147']
1440;stuttgart0154;Literarische Übersetzung: Theorie und Praxis;sose19;2019-04;1;stuttgart;Deutschland;
1441;stuttgart0155;Heinrich von Kleist;sose19;2019-04;1;stuttgart;Deutschland;['118563076', '118563076', '119157926', '122195787']
1442;stuttgart0156;Dorfgeschichten;sose19;2019-04;1;stuttgart;Deutschland;['11865103X', '1067104291', '123120802', '123236703', '130099198', '1075258081']
1443;stuttgart0157;Der historische Roman zwischen Literatur und Geschichtsschreibung;sose19;2019-04;1;stuttgart;Deutschland;
1444;stuttgart0158;Forschungskolloquium;sose19;2019-04;0;stuttgart;Deutschland;
1445;stuttgart0159;Literaturtheorie und Literaturdidaktik (PH);sose19;2019-04;1;stuttgart;Deutschland;
1446;stuttgart0160;Einführung in den Formalismus/Strukturalismus;sose19;2019-04;1;stuttgart;Deutschland;['1031958738', '118537601']
1447;stuttgart0161;Examenskolloquium;sose19;2019-04;1;stuttgart;Deutschland;
1448;stuttgart0162;Erzählperspektive/Fokalisierung;sose19;2019-04;1;stuttgart;Deutschland;['119125358', '118860615', '137944985', '172235618', '129653675']
1449;stuttgart0163;Info-Veranstaltung zum M.Ed. Deutsch;sose19;2019-04;0;stuttgart;Deutschland;
1450;stuttgart0164;Darwins Plot: Literatur und Darwinismus;sose19;2019-04;1;stuttgart;Deutschland;['128588306', '118523813', '118544381', '118523813', '118517902', '11856109X', '118604570', '118553216', '118559230', '118523813', '118523813', '118523813']
1451;stuttgart0165;Arbeiten in Verlagsarchiven;sose19;2019-04;1;stuttgart;Deutschland;
1452;stuttgart0166;Lesekompetenz und Interpretieren literarischer Texte im Deutschunterricht;sose19;2019-04;1;stuttgart;Deutschland;['121486451', '121486451']
1453;stuttgart0167;Only One Page. Schreib mal wieder von Hand!;sose19;2019-04;1;stuttgart;Deutschland;
1454;stuttgart0168;Lyrik des 20. Jahrhunderts: Textgenese, Edition, Interpretation;sose19;2019-04;1;stuttgart;Deutschland;['118550683', '118505602']
1455;stuttgart0169;Lesedidaktik;sose19;2019-04;1;stuttgart;Deutschland;
1456;stuttgart0170;Heinrich Mann: Werk, Politik, Exil;sose19;2019-04;1;stuttgart;Deutschland;
1457;stuttgart0171;„Das klingt so herrlich“. Schnittstellen zwischen Literatur und Musik. Mit einer praktischen Übung zum Notenlesen;sose19;2019-04;1;stuttgart;Deutschland;
1458;stuttgart0172;Info-Veranstaltung zum MA Literaturwissenschaft: Germanistik;sose19;2019-04;0;stuttgart;Deutschland;
1459;stuttgart0173;Der Kriegsroman im frühen 20. Jahrhundert;wise19-20;2019-09;1;stuttgart;Deutschland;['118558587', '119520621', '118599631', '117345563']
1460;stuttgart0174;Literatur, Migration, Mehrsprachigkeit;wise19-20;2019-09;1;stuttgart;Deutschland;['118526634', '119406586', '118997661', '122738926', '138119813']
1461;stuttgart0175;Lunch Lectures;wise19-20;2019-09;0;stuttgart;Deutschland;
1462;stuttgart0176;Jagd und Jagen in der deutschsprachigen Literatur;wise19-20;2019-09;1;stuttgart;Deutschland;['118573853', '118559230', '123714818']
1463;stuttgart0177;Vom bürgerlichen zum magischen Realismus;wise19-20;2019-09;0;stuttgart;Deutschland;
1464;stuttgart0178;Einführung in die NDL;wise19-20;2019-09;1;stuttgart;Deutschland;['115715398', '136739989', '136748015', '113875878']
1465;stuttgart0179;Hölderlin lesen;wise19-20;2019-09;1;stuttgart;Deutschland;['118551981', '118551981']
1466;stuttgart0180;Literaturtheorien und Methoden der NDL;wise19-20;2019-09;1;stuttgart;Deutschland;
1467;stuttgart0181;Wozu philosophieren? - Eine Übung zur Lektürepraxis;wise19-20;2019-09;1;stuttgart;Deutschland;['118575589']
1468;stuttgart0182;Kinder- und Jugendliteratur im Deutschunterricht;wise19-20;2019-09;1;stuttgart;Deutschland;['118559206', '133252922', '124287646']
1469;stuttgart0183;"""Rookie meets Pro"". Erstsemester-Patenschaft in den Geisteswissenschaften";wise19-20;2019-09;1;stuttgart;Deutschland;
1470;stuttgart0184;Einführung in die NDL;wise19-20;2019-09;1;stuttgart;Deutschland;['115715398', '136739989', '136748015', '113875878']
1471;stuttgart0185;Vom Vergleich als leitendem Prinzip des Deutschunterrichts zum Wahlfach „Literatur“;wise19-20;2019-09;1;stuttgart;Deutschland;
1472;stuttgart0186;Gärten und Literatur;wise19-20;2019-09;1;stuttgart;Deutschland;['118815237', '118540238', '118540238', '118597019', '118815237', '118607626']
1473;stuttgart0187;Einführung in die NDL;wise19-20;2019-09;1;stuttgart;Deutschland;['115715398', '136739989', '136748015', '113875878']
1474;stuttgart0188;Joseph von Eichendorff;wise19-20;2019-09;1;stuttgart;Deutschland;['118810758']
1475;stuttgart0189;Einführung in die NDL;wise19-20;2019-09;1;stuttgart;Deutschland;['115715398', '136739989', '136748015', '113875878']
1476;stuttgart0190;Lyrik im 17. Jahrhundert;wise19-20;2019-09;1;stuttgart;Deutschland;['139193995', '122143868', '118691724', '118706187', '118541978', '118873709']
1477;stuttgart0191;Lyrik der Gegenwart;wise19-20;2019-09;1;stuttgart;Deutschland;['118928635', '120651335', '132957078', '1022083848', '129435856', '128501685']
1478;stuttgart0192;Komödien des 18. Jahrhunderts;wise19-20;2019-09;1;stuttgart;Deutschland;['118541013', '118572121', '118571656', '118565796', '118507850', '118584596', '1023776294', '118507850']
1479;stuttgart0193;Literarische Vertonungen;wise19-20;2019-09;1;stuttgart;Deutschland;['118611666', '118548018', '118540238', '11863691X', '122659589', '118584944', '1023725061']
1480;stuttgart0194;Einführung in die NDL;wise19-20;2019-09;1;stuttgart;Deutschland;['115715398', '136739989', '136748015', '113875878']
1481;stuttgart0195;Berufspraxis Workshop;wise19-20;2019-09;1;stuttgart;Deutschland;['118584596', '1023776294', '118507850', '118584596', '1015324681', '1292708794', '118619322']
1482;stuttgart0196;Einführungsveranstaltungen für Erstsemesterstudierende;wise19-20;2019-09;0;stuttgart;Deutschland;
1483;stuttgart0197;Dramen lesen, spielen, verstehen;wise19-20;2019-09;1;stuttgart;Deutschland;
1484;stuttgart0198;Examenskolloquium;wise19-20;2019-09;1;stuttgart;Deutschland;
1485;stuttgart0199;Dramen im Deutschunterricht der Mittel- und Oberstufe;wise19-20;2019-09;1;stuttgart;Deutschland;
1486;stuttgart0200;Gender in der Gegenwartsliteratur;wise19-20;2019-09;1;stuttgart;Deutschland;['119237873', '118507877', '119237873', '119558327', '115673776', '1015540678']
1487;stuttgart0201;Dramen im Deutschunterricht der Mittel- und Oberstufe;wise19-20;2019-09;1;stuttgart;Deutschland;
1488;stuttgart0202;Das Sonett vom Barock bis ins 21. Jahrhundert;wise19-20;2019-09;1;stuttgart;Deutschland;['122751493']
1489;stuttgart0203;Annette von Droste-Hülshoff;sose20;2020-04;1;stuttgart;Deutschland;['118527533']
1490;stuttgart0204;Bertolt Brecht;sose20;2020-04;1;stuttgart;Deutschland;['118514768']
1491;stuttgart0205;Friedrich Hölderlin;sose20;2020-04;1;stuttgart;Deutschland;['118551981', '118551981']
1492;stuttgart0206;Info-Veranstaltung zum MA Literaturwissenschaft: Germanistik;sose20;2020-04;1;stuttgart;Deutschland;
1493;stuttgart0207;Lektoratsübungen;sose20;2020-04;1;stuttgart;Deutschland;
1494;stuttgart0208;Theorie und Geschichte multiperspektivischen Erzählens;sose20;2020-04;1;stuttgart;Deutschland;
1495;stuttgart0209;Leben erzählen – Narrative Identität und personale Authentizität;sose20;2020-04;1;stuttgart;Deutschland;['143638238']
1496;stuttgart0210;Mensch-Natur-Verhältnisse in der Literatur;sose20;2020-04;1;stuttgart;Deutschland;
1497;stuttgart0211;Literarische Übersetzung - Theorie und Praxis;sose20;2020-04;1;stuttgart;Deutschland;
