;GND-ID;occupation_GND;birth_GND;gender_GND;death_GND;country_GND
2243;119101211;"Journalist; Schriftsteller";1944-07-16;Männlich;1987-07-17;Deutschland
2244;124871267;"Hochschullehrer; Romanist; Literaturwissenschaftler";1969;Männlich;;Deutschland
2245;118036378;Philologe;1943;Männlich;;Deutschland
2246;118610937;"Naturwissenschaftler; Philosoph; Arzt";1780-04-26;Männlich;1860-06-30;Deutschland
2247;1079183841;Journalist;1990;Männlich;;Europa
2248;118535277;"Philologe; Germanist";1915-01-28;Weiblich;2014-05-10;Deutschland
2249;124492223;"Germanist; Schauspieler; Herausgeber; Literaturwissenschaftler";1963;Weiblich;;Deutschland
2250;13206507X;;;Weiblich;;
2251;11928927X;Politologe;1935-03-03;Männlich;;USA
2252;11870396X;"Schriftsteller; Künstler";1877-04-30;Männlich;1954-05-27;"Deutschland; Österreich"
2253;1024540278;"Literaturwissenschaftler; Dozent; Übersetzer; Publizist; Lektorin <Verlag>";;Weiblich;;Österreich
2254;118070010;"Kulturwissenschaftler; Literaturwissenschaftler; Germanist; Hochschullehrer";1963;Männlich;;Europa
2255;118505645;"Archäologe; Privatdozent; Kultursoziologe; Jurist";1815-12-22;Männlich;1887-11-25;Europa
2256;1117938026;Literaturwissenschaftler;1976;Männlich;;
2257;118610473;"Romanschriftsteller; Schriftsteller";1766-07-09;Weiblich;1838-04-16;Deutschland
2258;120512599;Schriftsteller;1947-06-22;Weiblich;2006-02-24;USA
2259;131647679;"Kommunikationsdesigner; Schriftsteller";1980-09-20;Weiblich;;Deutschland
2260;1049854284;Schriftsteller;1868;Männlich;;Österreich
2261;118500651;"Lexikograf; Hofrat; Journalist; Bibliothekar; Germanist; Historiker; Philologe; Linguist";1732-08-08;Männlich;1806-09-10;Deutschland
2262;1077373678;"Schriftsteller; Schriftsteller; Schriftsteller";1985;Weiblich;;Österreich
2263;1065282095;;1980;Unbekannt;;Deutschland
2264;141775769;"Schriftsteller; Informatiker";1974-02-26;Männlich;;USA
2265;173620078;Germanist;1969;Männlich;;Deutschland
2266;1145602878;"Soziolog; Historiker";1945;Unbekannt;;Land unbekannt
2267;118725289;"Künstler; Fälscher; Galerist; Geschäftsmann; Maler";1938-06-27;Männlich;2000-09-12;Deutschland
2268;13244903X;"Hochschullehrer; Ethnologe";1945;Männlich;;Deutschland
2269;118633333;Schriftsteller;1911-03-26;Männlich;1983-02-25;USA
2270;124458343;Schriftsteller;1977-02-21;Männlich;;USA
2271;116171650;"Literaturwissenschaftler; Philologe";1917-08-26;Männlich;1995-12-28;Deutschland
2272;115693580;"Pädagoge; Sozialwissenschaftler; Literaturwissenschaftler";1965;Männlich;;Deutschland
2273;132082179;"Kinderbuchautor; Schriftsteller; Drehbuchautor";1978-03-07;Männlich;;"Deutschland; Bosnien-Herzegowina"
2274;118629387;"Essayist; Theaterkritiker; Erzähler; Schriftsteller; Dramatiker";1873-03-10;Männlich;1934-01-01;"Österreich; Deutschland"
2275;118660438;"Buchdrucker; Schriftsteller; Buchhändler; Musiker; Philosoph; Verleger; Übersetzer; Drucker; Freimaurer";1731-01-16;Männlich;1793-12-13;Deutschland
2276;128613599;;1843;Unbekannt;1928;Deutschland
2277;1053955014;"Theologe; Publizist; Germanist";1944;Männlich;;Deutschland
2278;119545373;"Politiker; Physiker";1954-07-17;Weiblich;;Deutschland
2279;1100088660;"Philosoph; Literaturwissenschaftler";1925-02-22;Männlich;2004-12-13;Deutschland
2280;1165693593;"Maler; Künstler; Schriftsteller";1983;Weiblich;;Österreich
2281;130199133;"Psychologe; Mathematiker";1965;Männlich;;Frankreich
2282;12140367X;"Maler; Künstler; Performancekünstler; Zeichner; Videokünstler";1963;Weiblich;;Großbritannien
2283;1081457953;"Filmwissenschaftler; Autor";1980;Männlich;;"Österreich; Argentinien"
2284;122915100;Künstler;1966-06-27;Weiblich;;Frankreich
2285;124759726;"Kulturwissenschaftler; Literaturwissenschaftler; Dramaturg; Literaturkritiker";1968;Weiblich;;Österreich
2286;124140289;"Schriftsteller; Übersetzer";1962-04-28;Männlich;;Deutschland
2287;17297075X;;1967;Männlich;;
2288;118543830;"Philologe; Dramaturg; Schriftsteller; Publizist; Erzähler; Journalist; Dramatiker";1811-03-17;Männlich;1878-12-16;Deutschland
2289;118569880;"Librettist; Künstler; Schriftsteller; Dramatiker; Lyriker";1869-02-11;Weiblich;1945-01-22;"Israel; Deutschland"
2290;118527908;"Dramatiker; Librettist; Theaterkritiker; Maler; Grafiker; Schriftsteller";1921-01-05;Männlich;1990-12-14;Europa
2291;130114456;;1946;Unbekannt;;Frankreich
2292;122732650;"Philologe; Schriftsteller; Literaturwissenschaftler; Hochschullehrer; Kulturwissenschaftler";1942-02-07;Männlich;;Deutschland
2293;134700023;Herausgeber;;Männlich;;Land unbekannt
2294;123572665;"Kulturwissenschaftler; Lehrer; Literaturwissenschaftler; Slawist";1977;Weiblich;;Deutschland
2295;115451544;"Hochschullehrer; Literaturwissenschaftler; Schriftsteller; Philologe";1940-04-23;Männlich;2004-12-17;Deutschland
2296;13743569X;"Schriftsteller; Journalist";1971;Weiblich;;"Deutschland; Dänemark; Schweden"
2297;118558587;"Schriftsteller; Philosoph; Entomologe; Offizier";1895-03-29;Männlich;1998-02-17;Deutschland
2298;118549030;"Reporter; Kriegsberichterstatter; Nobelpreisträger; Journalist; Schriftsteller";1899-07-21;Männlich;1961-07-02;"USA; Italien; Kuba"
2299;119339056;"Journalist; Schriftsteller";1885-11-22;Weiblich;1948-03-30;"Österreich; Dänemark; Schweden"
2300;137822243;"Medienwissenschaftler; Publizist; Hochschullehrer; Antiquitätenhändler; Kommunikationswissenschaftler; Kulturwissenschaftler; Unternehmer";1939-09-12;Männlich;2021-07-12;"Großbritannien; Australien; USA"
2301;118614436;"Soziologe; Philosoph";1858-03-01;Männlich;1918-09-27;Deutschland
2302;120729466;"Kriegsberichterstatter; Fotograf; Schriftsteller; Journalist";1874-08-21;Weiblich;1956-11-06;"Österreich; USA"
2303;121870448;"Hochschullehrer; Literaturwissenschaftler; Philologe";1942-06-09;Männlich;2015-05-30;Deutschland
2304;118593234;"Lyriker; Geschichtsschreiber; Librettist; Philosoph; Schriftsteller; Humanist";1304-07-20;Männlich;1374-07-19;Italien
2305;122364279;"Dozent; Historiker; Germanist";1938;Männlich;;Frankreich
2306;124130062;Literaturkritiker;1961;Männlich;;Deutschland
2307;103555478X;"Romanist; Redner; Germanist; Biograf";1978;Weiblich;;Deutschland
2308;1157262120;;;Unbekannt;;Land unbekannt
2309;118557211;"Lyriker; Librettist; Schriftsteller";1763-03-21;Männlich;1825-11-14;Deutschland
2310;107828553;"Journalist; Übersetzer; Lyriker; Sprecher; Verleger; Schriftsteller";1945-03-27;Männlich;2015-06-15;Deutschland
2311;118756540;"Kinderbuchautor; Schriftsteller; Jugendbuchautor";1894-11-10;Weiblich;1963-07-02;"Deutschland; Europa"
2312;120560216;Schriftsteller;1858-05-02;Weiblich;1918-05-31;Österreich
2313;118696432;Philosoph;1906-08-07;Männlich;1998-11-25;USA
2314;142839485;"Theaterwissenschaftler; Literaturwissenschaftler";;Weiblich;;Deutschland
2315;126545561;;;Unbekannt;;
2316;10511183X;"Philologe; Literaturwissenschaftler";1948;Männlich;;Deutschland
2317;172837405;"Literaturwissenschaftler; Lektorin <Verlag>; Redakteur";1962;Weiblich;;Deutschland
2318;133328260;"Schriftsteller; Dramatiker; Theaterdirektor; Schauspieler; Journalist";1763-10-20;Männlich;1816-02-04;Österreich
2319;101457014X;Schriftsteller;1746-05-18;Männlich;1783-09-24;Österreich
2320;1059324784;"Hochschullehrer; Klassischer Philologe";1929-01-14;Männlich;1997-11-27;Italien
2321;119204290;"Dramatiker; Nobelpreisträger; Drehbuchautor; Schriftsteller; Übersetzer";1929-11-09;Männlich;2016-03-31;"Ungarn; Deutschland"
2322;118791508;"Schriftsteller; Dramatiker";1861-10-15;Männlich;1915-10-20;Deutschland
2323;123320690;"Literaturkritiker; Lektor <Verlag>";1955;Männlich;;Deutschland
2324;122601939;"Hochschullehrer; Kunsthistoriker";1954;Männlich;;Deutschland
2325;118653377;"Pädagoge; Hochschullehrer; Schriftsteller; Theologe; Philosoph; Gymnasiallehrer; Verleger";1723-09-11;Männlich;1790-07-25;Deutschland
2326;118677888;"Schriftsteller; Aktivist; Philosoph; Hochschullehrer";1930-07-15;Männlich;2004-10-09;Frankreich
2327;1033463884;Rechtsanwalt;1869;Männlich;1951;Deutschland
2328;122791460;"Wissenschaftler; Journalist";1950;Unbekannt;;Land unbekannt
2329;10709312X;"Journalist; Übersetzer; Schriftsteller";1943-07-20;Männlich;2013-06-23;Deutschland
2330;1053255616;"Literaturwissenschaftler; Germanist";1943;Männlich;;Deutschland
2331;118505602;"Librettist; Musiker; Schriftsteller";1926-06-25;Weiblich;1973-10-17;"Italien; Österreich"
2332;120012502;Schriftsteller;1947-01-20;Männlich;;Österreich
2333;118568124;"Schriftsteller; Regisseur; Lyriker; Übersetzer";1933-08-16;Männlich;;Deutschland
2334;118579819;"Schriftsteller; Lyriker; Drehbuchautor; Grafiker; Illustrator";1935-06-12;Männlich;2020-01-29;"Deutschland; Frankreich; Italien"
2335;12090361X;"Literaturwissenschaftler; Hochschullehrer";1952;Weiblich;;Deutschland
2336;118503952;Schriftsteller;1474-09-08;Männlich;1533-07-06;Italien
2337;11853453X;"Hochschullehrer; Philosoph; Psychologe; Schriftsteller";1926-10-15;Männlich;1984-06-25;Frankreich
2338;118763938;"Kunsthistoriker; Lyriker; Übersetzer; Literarhistoriker; Schriftsteller; Arrangeur";1896-02-03;Männlich;1970-11-02;"Deutschland; Tschechische Republik; Österreich; USA"
2339;139660631;"Schriftsteller; Dramatiker";1819-02-20;Weiblich;;Deutschland
2340;118529579;"Physiker; Pazifist; Nobelpreisträger; Wissenschaftler";1879-03-14;Männlich;1955-04-18;"Deutschland; Europa; USA"
2341;130022830X;;1525;Weiblich;1562;Ungarn
2342;115692703;"Literaturwissenschaftler; Theaterkritiker; Dramaturg; Hochschullehrer";1930-12-20;Männlich;2023-05-31;Deutschland
2343;123993156;"Politiker; Germanist; Hochschullehrer";1957;Weiblich;;Deutschland
2344;107934124;Literaturwissenschaftler;1941;Männlich;;Deutschland
2345;1213993954;"Slawist; Wissenschaftlicher Mitarbeiter; Historiker";;Männlich;;Deutschland
2346;133249980;"Drehbuchautor; Herausgeber; Schriftsteller";1970;Männlich;;USA
2347;118626833;"Philosoph; Historiker; Rechtsgelehrter";1668;Männlich;1744;Italien
2348;134617320;Musiker;;Männlich;;Land unbekannt
2349;121695670;"Hochschullehrer; Literaturwissenschaftler";1967;Männlich;;Deutschland
2350;119290650;"Schriftsteller; Übersetzer";1940-06-18;Weiblich;2019-01-16;Deutschland
2351;12359734X;"Literaturwissenschaftler; Germanist; Hochschullehrer";1939-06-21;Männlich;2023-10-31;"Tschechische Republik; Deutschland"
2352;119079518;"Journalist; Dramaturg; Schriftsteller";1906-07-21;Weiblich;2001-01-25;"USA; Frankreich; Österreich"
2353;120682133;"Schriftsteller; Literaturkritiker; Philologe";1959;Männlich;;Deutschland
2354;11877784X;Literarhistoriker;1882-04-03;Männlich;1963-07-11;Deutschland
2355;119018489;Schriftsteller;1948-12-14;Weiblich;2007-10-01;Österreich
2356;140249249;;1976;Weiblich;;Deutschland
2357;118597051;"Philosoph; Bibliothekar; Geheimer Rat; Hochschullehrer; Historiker; Jurist";1632-01-08;Männlich;1694-10-16;Deutschland
2358;118502549;"Schriftsteller; Publizist";1912-10-31;Männlich;1978-10-17;"Österreich; Belgien"
2359;118508172;"Schriftsteller; Dramatiker; Übersetzer";1906-04-13;Männlich;1989-12-22;"Großbritannien; Irland; Frankreich"
2360;124634583;"Dramatiker; Schauspieler; Kabarettist; Drehbuchautor";1962-02-14;Männlich;;Österreich
2361;124744001;"Schriftsteller; Dramaturg";1964;Männlich;;Europa
2362;118595024;"Drehbuchautor; Schriftsteller; Übersetzer";1934-10-26;Männlich;2007-08-09;Deutschland
2363;130866490;Germanist;1939;Männlich;;USA
2364;120132885;"Literaturwissenschaftler; Hochschullehrer";1951;Weiblich;;"Israel; Deutschland"
2365;1070181080;Schriftsteller;1793-03-03;Männlich;1864-05-26;"Deutschland; Österreich; USA; Europa"
2366;128443545;Anglist;1961;Männlich;;Deutschland
2367;119099020;Evangelischer Theologe;1928-04-01;Männlich;2018-02-18;Deutschland
2368;1145583881;;1949;Weiblich;;Deutschland
2369;11856949X;"Librettist; Schriftsteller";1899-02-23;Weiblich;1950-07-25;Deutschland
2370;173355145;Historiker;1960;Unbekannt;;Land unbekannt
2371;1079416943;Biochemiker;;Männlich;;Deutschland
2372;1028639589;"Musiker; Künstler; Informatiker";1974;Männlich;;Österreich
2373;118614452;"Nobelpreisträger; Maler; Schriftsteller";1913-10-10;Unbekannt;2005-07-06;"Madagaskar; Frankreich"
2374;1089437676;;;Unbekannt;;Land unbekannt
2375;135189810;"Liedermacher; Schriftsteller; Musiker; Kinderbuchautor; Komponist";1951;Männlich;;Deutschland
2376;115484108;"Journalist; Schriftsteller";1935-05-20;Weiblich;;"Juden; Polen"
2377;1167889398;"Jurist; Literaturwissenschaftler";1924;Männlich;2016;Großbritannien
2378;128878185;Regisseur;1963-05-08;Männlich;;Frankreich
2379;119388200;"Historiker; Kulturwissenschaftler; Literaturkritiker; Literaturwissenschaftler";1922;Männlich;1993;"Russland; Estland; Sowjetunion"
2380;137505892;Schriftsteller;1978;Weiblich;;USA
2381;118603450;Schriftsteller;1877-01-20;Männlich;1933-07-14;Frankreich
2382;11917698X;Schriftsteller;1946-02-08;Männlich;2009-01-04;Österreich
2383;118530380;"Philosoph; Historiker; Unternehmer; Revolutionär; Autor; Journalist";1820-11-28;Männlich;1895-08-05;"Deutschland; Großbritannien"
2384;1012609324;"Drehbuchautor; Regisseur; Filmproduzent; Schriftsteller";1926-09-09;Männlich;2001-11-30;Deutschland
2385;118518208;"Schriftsteller; Librettist";1788-01-22;Männlich;1824-04-19;Großbritannien
2386;118616277;"Redakteur; Pfarrer; Schriftsteller; Pädagoge";1845-04-24;Männlich;1924-12-29;Europa
2387;11875856X;"Übersetzer; Librettist; Schriftsteller; Seemann; Rundfunkintendant; Drehbuchautor; Regisseur";1913-09-26;Männlich;1986-01-25;Deutschland
2388;118578103;"Journalist; Schriftsteller";1855-11-20;Weiblich;1938-05-05;Österreich
2389;119176041;"Lehrer; Autor";1943;Männlich;;Kanada
2390;1051756766;"Übersetzer; Fotograf; Schriftsteller; Videokünstler; Journalist";1980;Weiblich;;"Deutschland; Ukraine"
2391;108352129;"Philologe; Literaturwissenschaftler; Hochschullehrer";1945;Männlich;;"Europa; Deutschland"
2392;118526634;"Lyriker; Schriftsteller";1909-07-27;Weiblich;2006-02-22;"Großbritannien; Dominikanische Republik; Italien; Deutschland"
2393;129435856;"Übersetzer; Schriftsteller; Librettist";1969-04-29;Weiblich;;"Deutschland; Österreich"
2394;119203685;"Hochschullehrer; Politologe; Historiker";1952;Männlich;;USA
2395;1151732222;Anglist;;Weiblich;;Land unbekannt
2396;107916606;Germanist;1943-05-13;Männlich;;Deutschland
2397;118705849;"Schriftsteller; Kunstkritiker; Redakteur; Lyriker";1934-08-02;Männlich;;Deutschland
2398;1062825225;"Journalist; Schriftsteller";1992;Weiblich;;"Deutschland; Österreich"
2399;140809619;"Schriftsteller; Philologe";1976-10-13;Männlich;;Deutschland
2400;133701328;"Germanist; Hochschullehrer";;Männlich;;Deutschland
2401;11856501X;"Literarhistoriker; Schriftsteller; Literaturwissenschaftler; Übersetzer";1902-02-25;Männlich;1944-07-25;Deutschland
2402;172140307;Philosoph;1957;Männlich;;"Europa; Deutschland; Niederlande"
2403;118501526;"Maler; Künstler";1885-11-10;Weiblich;1969-07-21;"Frankreich; Deutschland"
2404;1073297683;Regisseur;1979;Männlich;;Polen
2405;123293251;Germanist;1955;Männlich;;Deutschland
2406;122335430;;1584;Weiblich;1655-11-27;Deutschland
2407;115769919;Schriftsteller;1953-12-22;Weiblich;;Österreich
2408;129174092;"Literaturwissenschaftler; Hochschullehrer; Germanist";1944;Männlich;;Österreich
2409;118550276;"Drehbuchautor; Filmproduzent; Musiker; Regisseur; Autor; Schauspieler; Opernregisseur; Sprecher";1942-09-05;Männlich;;Deutschland
2410;118693727;"Übersetzer; Schriftsteller";1941-07-05;Weiblich;;Österreich
2411;12321811X;"Literaturwissenschaftler; Hochschullehrer";1970;Männlich;;Deutschland
2412;115490043;Schriftsteller;1935-09-29;Weiblich;;Deutschland
2413;124649599;"Herausgeber; Schriftsteller";1886-03-30;Männlich;1951-08-01;Deutschland
2414;1046069373;"Aktivist; Autor; Herausgeber";1972;Weiblich;;"Deutschland; Großbritannien"
2415;118624865;"Bildhauer; Maler; Künstler; Fotograf; Grafiker; Objektkünstler";1928-04-25;Männlich;2011-07-05;USA
2416;117520225;"Kunstsammler; Archäologe";1796-04-21;Männlich;1858-08-31;Großbritannien
2417;118828681;"Schriftsteller; Literaturwissenschaftler";1931-01-29;Männlich;1993-07-01;Deutschland
2418;118530666;"Theologe; Priester; Schriftsteller; Philologe; Pädagoge; Humanist";1466-10-28;Männlich;1536-07-12;"Niederlande; Europa"
2419;119130750;"Religionswissenschaftler; Hochschullehrer";1948;Männlich;;"USA; Großbritannien"
2420;14114193X;Germanist;1938;Männlich;;Deutschland
2421;137377754;Schriftsteller;;Unbekannt;;"Eritrea; Großbritannien"
2422;1062354311;"Grafiker; Animator <Film>; Zeichner";1984;Männlich;;Deutschland
2423;122755391;Kardinal;1727;Unbekannt;1785;Spanien
2424;11850519X;Philosoph;1911-03-26;Männlich;1960-02-08;Großbritannien
2425;118199269;"Germanist; Philologe; Pädagog; Literaturwissenschaftler";1943-02-13;Weiblich;2022-04-27;Deutschland
2426;120193183;"Essayist; Schriftsteller; Museumsdirektor; Kunsthistoriker";1940;Männlich;;Frankreich
2427;119559439;"Schriftsteller; Journalist; Dokumentarfilmer";1922-10-24;Männlich;2019-01-17;Deutschland
2428;119373610;"Drehbuchautor; Schriftsteller";1947-04-18;Weiblich;1997-11-30;USA
2429;1196827923;"Lektorin <Verlag>; Dramatiker";1981;Weiblich;;Österreich
2430;1123753598;;1983;Männlich;;Österreich
2431;11863030X;"Linguist; Romanist; Philologe; Lyriker";1927-09-24;Männlich;2022-02-26;"Deutschland; Frankreich"
2432;1126469351;Krankenschwester;1924;Weiblich;;Deutschland
2433;118549812;"Schriftsteller; Sprecher; Regisseur; Drehbuchautor; Librettist";1915-04-13;Männlich;1997-04-06;"Frankreich; Europa; Spanien; Deutschland"
2434;1013609662;"Schriftsteller; Übersetzer; Verleger; Lyriker; Herausgeber";1974;Weiblich;;Deutschland
2435;1237652219;Kulturwissenschaftler;;Weiblich;;Kanada
2436;118755730;"Künstler; Maler";1523;Unbekannt;1605;Belgien
2437;172962838;"Anglist; Übersetzer; Hochschullehrer; Ethnologe; Germanist";1961;Männlich;;Deutschland
2438;118627058;"Dramatiker; Schriftsteller";1838-11-07;Männlich;1889-08-19;Frankreich
2439;119241773;Soziologe;1936-10-05;Männlich;2001-10-23;Deutschland
2440;1025830016;Autor;;Männlich;;Deutschland
2441;1072059940;"Musiker; Schriftsteller";1994;Männlich;;Österreich
2442;118632590;"Germanist; Hochschullehrer; Literarhistoriker; Philologe";1903-09-25;Männlich;1987-01-31;Deutschland
2443;1128627647;;1982;Weiblich;;Deutschland
2444;117104698;"Germanist; Hochschullehrer; Herausgeber; Literaturwissenschaftler";1939;Männlich;;Deutschland
2445;1170712010;Übersetzer;;Weiblich;;Deutschland
2446;130547034;"Schauspieler; Regisseur; Schriftsteller";1967;Männlich;;"Österreich; Deutschland"
